aluguel,areaTotal,areaUsavel,bairro,banheiros,cidade,codImovel,condominio,garagem,idadeImovel,lat,lon,quartos,suite,valorDeVenda
1270.0,85,85,Água Verde,1,Curitiba,2948092196,280.0,1,NaN,-25.461787,-49.285598,2,0,0.0
3900.0,190,138,Ecoville,3,Curitiba,2948411939,850.0,2,14,-25.4372573,-49.33496919999999,3,1,0.0
2000.0,178,116,Cristo Rei,2,Curitiba,2948559668,750.0,1,NaN,-25.435384,-49.24224599999999,3,1,0.0
1200.0,94,56,Vista Alegre,2,Curitiba,2948715627,393.0,1,6,-25.415037155151367,-49.294342041015625,2,1,0.0
1800.0,148,101,Rebouças,3,Curitiba,2948822297,750.0,1,15,-25.438352584838867,-49.26368713378906,3,1,475000.0
1800.0,125,125,Água Verde,1,Curitiba,2940843857,650.0,1,15,-25.4426929,-49.28128200000003,3,1,0.0
600.0,40,40,Cajuru,1,Curitiba,2945621134,25.0,0,29,-25.46670150756836,-49.212066650390625,1,0,0.0
1600.0,20,20,Cajuru,1,Curitiba,2945198260,0.0,1,NaN,-25.4471323,-49.2284628,1,0,0.0
3199.0,180,115,Cristo Rei,3,Curitiba,2942509951,1020.0,2,17,-25.43543815612793,-49.2422981262207,4,1,0.0
1150.0,86,63,Novo Mundo,2,Curitiba,2948337473,40.0,1,30,-25.4891062,-49.296485099999984,3,1,0.0
600.0,25,25,Santo Inácio,1,Curitiba,2944942203,150.0,2,NaN,-25.4289602,-49.3377458,1,0,0.0
3300.0,152,121,Ecoville,3,Curitiba,2948512891,1004.0,2,NaN,-25.4367997,-49.3140552,3,1,0.0
1300.0,70,53,Rebouças,1,Curitiba,2948715668,450.0,1,NaN,-25.442564010620117,-49.26948547363281,2,0,0.0
1400.0,42,42,Cabral,1,Curitiba,2929543985,386.0,1,NaN,-25.403082,-49.249288999999976,1,0,0.0
1150.0,95,52,Água Verde,1,Curitiba,2937871014,356.0,1,40,-25.464710235595703,-49.28838348388672,2,0,0.0
2200.0,143,143,Alto da Glória,2,Curitiba,2922045044,404.0,1,NaN,-25.4178577,-49.2555614,3,1,0.0
1200.0,150,110,Água Verde,3,Curitiba,2947758948,900.0,2,20,-25.4551676,-49.284938,3,1,0.0
12000.0,234,212,Batel,3,Curitiba,2934404803,1557.0,2,NaN,-25.439090728759766,-49.29290008544922,3,2,2500000.0
1300.0,99,57,Bigorrilho,1,Curitiba,2948715657,485.0,1,NaN,-25.432817459106445,-49.298583984375,2,0,0.0
2799.0,70,48,Centro,1,Curitiba,2948715581,450.0,1,NaN,-25.444826126098633,-49.28902816772461,1,0,0.0
700.0,70,55,Cidade Industrial,1,Curitiba,2948210040,300.0,1,22,-25.4611199,-49.33402960000001,3,0,0.0
1100.0,55,55,Centro,0,Curitiba,2926444869,323.0,1,NaN,-25.4337995,-49.2812002,0,21,0.0
3600.0,209,132,Mercês,4,Curitiba,2927428741,1400.0,2,18,-25.42658805847168,-49.28337478637695,3,1,795000.0
1200.0,80,80,Alto da XV,3,Curitiba,2921821618,200.0,0,50,-25.4188625,-49.2526706,2,2,0.0
1800.0,43,29,Mercês,1,Curitiba,2947354653,215.0,0,NaN,-25.426542,-49.285641999999996,1,1,0.0
4500.0,212,159,Água Verde,3,Curitiba,2948213452,1800.0,2,22,-25.444467544555664,-49.27967071533203,3,1,0.0
590.0,30,30,Sítio Cercado,1,Curitiba,2947160804,0.0,0,NaN,-25.5548466,-49.2640955,1,1,0.0
1570.0,145,98,Alto da Glória,1,Curitiba,2948456274,800.0,1,20,-25.4171144,-49.2619137,3,1,0.0
1700.0,127,95,Portão,2,Curitiba,2944754220,450.0,1,33,-25.47199249267578,-49.287818908691406,3,0,309000.0
1500.0,33,21,Centro,1,Curitiba,2947917964,250.0,0,NaN,-25.43506622314453,-49.266963958740234,1,1,0.0
1200.0,48,48,Centro,0,Curitiba,2944864007,448.0,1,NaN,-25.438211,-49.27494,0,9,0.0
1100.0,75,75,Tarumã,1,Curitiba,2941940577,400.0,1,NaN,-25.432649612426758,-49.23579406738281,2,0,0.0
1200.0,82,68,Uberaba,2,Curitiba,2938109657,296.0,1,5,-25.488834381103516,-49.22597122192383,2,1,0.0
390000.0,160,132,Centro,2,Curitiba,2948702289,0.0,1,10,16.0,22.0,2,1,0.0
800.0,52,47,Cachoeira,1,Curitiba,2948705176,250.0,1,NaN,-25.353939056396484,-49.26198196411133,2,0,0.0
2200.0,147,103,Seminário,4,Curitiba,2938839082,650.0,1,NaN,-25.451545,-49.300406,3,1,0.0
2900.0,312,188,Centro,3,Curitiba,2945694100,1275.0,3,33,-25.432540893554688,-49.2576789855957,3,2,0.0
750.0,38,38,Cabral,1,Curitiba,2929927927,350.0,1,20,-25.408876,-49.25297469999998,1,0,0.0
650.0,51,46,Sítio Cercado,1,Curitiba,2947854716,0.0,0,NaN,-25.5368577,-49.2729947,2,0,0.0
2000.0,139,104,Centro,2,Curitiba,2948610401,800.0,1,1,-25.426437,-49.259814000000006,3,1,0.0
1200.0,94,56,Vista Alegre,2,Curitiba,2948715627,393.0,1,6,-25.415037155151367,-49.294342041015625,2,1,0.0
1100.0,80,49,Portão,1,Curitiba,2942993106,437.0,1,25,-25.47056007385254,-49.29421615600586,1,0,230000.0
1300.0,46,31,Rebouças,0,Curitiba,2948680915,450.0,0,4,-25.4539594,-49.2547028,0,1,0.0
1200.0,83,83,Centro Cívico,1,Curitiba,2948824948,270.0,0,NaN,-25.422092,-49.270642,3,0,0.0
3000.0,237,119,Mossunguê,3,Curitiba,2940501461,900.0,1,15,-25.43638801574707,-49.32650375366211,2,1,0.0
580.0,50,50,Cidade Industrial,0,Curitiba,2939803957,316.0,2,NaN,-25.494639,-49.318171,0,44,0.0
5200.0,257,180,Mossunguê,1,Curitiba,2948702596,1538.0,2,NaN,-25.4464101,-49.3553177,4,2,0.0
3300.0,191,94,Cabral,1,Curitiba,2946680922,855.0,2,NaN,-25.4102231,-49.251863000000014,2,1,0.0
1650000.0,286,286,Boa Vista,3,Curitiba,2948773985,715.0,3,NaN,-25.394330978393555,-49.25029373168945,3,1,0.0
295000.0,67,67,Cristo Rei,2,Curitiba,2948683649,800.0,1,NaN,-25.43630599975586,-49.23819351196289,2,0,0.0
1400.0,86,44,Bigorrilho,1,Curitiba,2948715582,480.0,1,NaN,-25.43488883972168,-49.30427169799805,2,0,0.0
1200.0,80,80,Alto da XV,3,Curitiba,2921821618,200.0,0,50,-25.4188625,-49.2526706,2,2,0.0
1700.0,171,171,Centro,1,Curitiba,2948277110,0.0,0,67,-25.427391052246094,-49.26725769042969,3,0,0.0
1100.0,78,64,Campo Comprido,2,Curitiba,2948595202,330.0,1,NaN,-25.4614104,-49.3383251,3,1,0.0
2700.0,139,78,Bigorrilho,2,Curitiba,2932504140,720.0,1,NaN,-25.43655776977539,-49.30144500732422,2,1,550000.0
3600.0,461,278,Batel,6,Curitiba,2932503952,3700.0,4,34,-25.444717,-49.289236,4,4,0.0
1800.0,90,90,Centro,1,Curitiba,2937118311,20.0,0,NaN,-25.43094,-49.261409000000015,2,0,350000.0
950.0,82,65,Bairro Alto,2,Curitiba,2948736951,0.0,1,20,-25.4070784,-49.2118115,3,1,0.0
3500.0,250,250,Cidade Industrial,3,Curitiba,2945231367,0.0,1,NaN,-25.437015,-49.347276,3,1,0.0
1295.0,30,30,Centro,1,Curitiba,2948762264,606.0,0,6,-25.4351674,-49.2754909,1,0,0.0
745.0,58,58,Capão Raso,1,Curitiba,2944963975,365.0,3,NaN,-25.505832,-49.29839,0,35,0.0
6000.0,348,182,Cristo Rei,0,Curitiba,2948637775,1041.0,3,NaN,-25.4367045,-49.2401862,3,3,0.0
650.0,40,40,Pilarzinho,1,Curitiba,2936629672,200.0,1,30,-25.3817456,-49.300782200000015,2,0,0.0
1550.0,54,54,Cristo Rei,1,Curitiba,2947472435,380.0,0,NaN,-25.4360668,-49.2418188,1,0,0.0
10000.0,318,274,Campo Comprido,1,Curitiba,2948804086,2250.0,4,NaN,-25.438715,-49.3376558,4,2,0.0
1114.0,77,69,Cajuru,1,Curitiba,2948773209,440.0,1,46,-25.45716094970703,-49.22057342529297,3,1,0.0
2500.0,249,200,Bigorrilho,2,Curitiba,2948715612,1160.0,2,NaN,-25.43259048461914,-49.29609298706055,3,1,0.0
1500.0,35,35,Centro,1,Curitiba,2944932626,212.0,0,NaN,-25.4333088,-49.277324,1,1,0.0
1750.0,120,120,Santa Felicidade,1,Curitiba,2947831889,836.0,2,NaN,-25.3945423,-49.3352783,3,1,0.0
1150.0,110,110,Centro,2,Curitiba,2944267194,200.0,0,60,-25.4347413,-49.2712484,2,0,0.0
2000.0,117,77,Bigorrilho,1,Curitiba,2932507274,700.0,1,NaN,-25.4330982,-49.29132549999997,2,1,0.0
850.0,42,28,Cristo Rei,1,Curitiba,2939347053,310.0,0,15,-25.435867309570312,-49.251094818115234,1,0,0.0
2800.0,30,30,Batel,0,Curitiba,2943709327,800.0,0,1,-25.4381369,-49.2754104,0,0,2800.0
900.0,70,57,Capão Raso,1,Curitiba,2930524226,350.0,1,8,-25.503046,-49.306537700000035,2,0,0.0
1000.0,56,44,Centro,1,Curitiba,2938629857,480.0,1,21,-25.433717727661133,-49.28172302246094,1,0,0.0
800.0,56,49,Campo Comprido,1,Curitiba,2948816159,390.0,1,40,-25.45849609375,-49.32538604736328,2,0,165000.0
1100.0,46,26,Centro,1,Curitiba,2948446225,301.0,0,NaN,-25.435128,-49.2829662,1,0,0.0
1300.0,22,22,Mercês,1,Curitiba,2946131417,0.0,0,NaN,-25.4184308,-49.281468,1,0,0.0
1500.0,81,43,Cabral,1,Curitiba,2934029404,394.0,1,7,-25.4031887,-49.2491143,1,0,0.0
2500.0,190,140,Alto da XV,1,Curitiba,2932609658,390.0,1,NaN,-25.426006317138672,-49.25489807128906,3,0,0.0
2200.0,172,114,Champagnat,3,Curitiba,2946340860,1112.0,2,26,-25.4334733,-49.295991000000015,3,1,0.0
1800.0,123,70,Cabral,2,Curitiba,2948151044,600.0,2,18,-25.3988733,-49.25678110000001,3,1,0.0
5000.0,340,192,Mossunguê,2,Curitiba,2944961738,1300.0,3,NaN,-25.4354944,-49.32890090000001,3,3,1250000.0
3400.0,255,169,Batel,4,Curitiba,2934683206,1046.0,2,NaN,-25.446819305419922,-49.29479217529297,4,2,0.0
950.0,55,28,Bom Retiro,1,Curitiba,2945837611,450.0,0,NaN,-25.4190071,-49.28119620000001,1,0,0.0
2500.0,153,100,Água Verde,3,Curitiba,2948758524,660.0,1,NaN,-25.444307327270508,-49.279842376708984,3,1,0.0
280000.0,114,74,Portão,2,Curitiba,2942613119,269.0,1,NaN,-25.475164,-49.286462,2,0,0.0
1900.0,163,90,Mercês,3,Curitiba,2944491846,950.0,2,20,-25.4242613,-49.287954600000035,3,1,0.0
910.0,83,47,Pinheirinho,2,Curitiba,2946791216,300.0,1,10,-25.5083819,-49.288181399999985,2,1,0.0
1390.0,52,37,Alto da XV,1,Curitiba,2943213882,334.0,1,2,-25.4273681640625,-49.25857162475586,1,0,0.0
800.0,40,40,Cidade Industrial,1,Curitiba,2943036295,0.0,1,30,16.0,22.0,2,0,0.0
930.0,36,36,Rebouças,0,Curitiba,2929084994,324.0,0,4,-25.4418995,-49.2728874,0,1,0.0
700.0,45,45,Capão da Imbuia,1,Curitiba,2931514361,200.0,1,33,-25.4404721,-49.2062646,2,0,0.0
2500.0,183,149,Alto da Glória,3,Curitiba,2947636664,800.0,2,25,-25.416501998901367,-49.26298904418945,4,1,700000.0
2800.0,177,177,Bigorrilho,3,Curitiba,2946903082,1000.0,2,NaN,-25.431774,-49.291837,3,1,0.0
1100.0,86,49,Novo Mundo,1,Curitiba,2948926445,300.0,1,7,-25.4948443,-49.29085550000002,2,0,0.0
700.0,47,43,Boa Vista,1,Curitiba,2945621252,248.0,1,NaN,-25.38268280029297,-49.24863815307617,2,0,0.0
2500.0,115,71,Fanny,2,Curitiba,2948792944,500.0,1,NaN,-25.4860192,-49.2714306,2,1,460000.0
1520.0,50,50,Uberaba,1,Curitiba,2946023887,300.0,1,NaN,-25.4897187,-49.2222898,2,0,0.0
1400.0,91,91,Água Verde,1,Curitiba,2934879921,450.0,1,15,-25.4556592,-49.28701000000001,0,0,0.0
700.0,45,45,Centro,1,Curitiba,2947543999,480.0,1,15,16.0,22.0,1,1,0.0
1350.0,28,28,Rebouças,1,Curitiba,2930783516,300.0,1,3,-25.453922271728516,-49.255035400390625,1,1,0.0
1350.0,47,47,Centro,0,Curitiba,2947876385,478.0,1,NaN,-25.4334433,-49.277111,0,10,0.0
1650.0,86,42,Bigorrilho,1,Curitiba,2939324047,400.0,1,NaN,-25.4345645904541,-49.30344009399414,0,0,0.0
1600.0,28,28,Alto da XV,1,Curitiba,2947805295,470.0,0,1,-25.4253062,-49.25350860000003,1,0,1600.0
9000.0,249,149,Cristo Rei,3,Curitiba,2945441817,1266.0,3,1,-25.43956184387207,-49.23601531982422,3,0,0.0
1200.0,80,41,Centro,1,Curitiba,2948271587,617.0,1,NaN,-25.4274159,-49.2601978,1,0,0.0
1000.0,73,48,Centro,1,Curitiba,2944796861,300.0,1,7,-25.430400848388672,-49.26060104370117,1,0,0.0
1300.0,105,96,Bigorrilho,2,Curitiba,2943748570,500.0,2,24,-25.4335089,-49.30396740000003,2,1,0.0
900.0,30,30,Boqueirão,1,Curitiba,2944934743,0.0,0,NaN,-25.4946635,-49.2435469,1,0,0.0
1270.0,85,85,Água Verde,1,Curitiba,2948092196,280.0,1,NaN,-25.461787,-49.285598,2,0,0.0
8000.0,251,200,Batel,1,Curitiba,2946680980,1900.0,3,NaN,-25.4386562,-49.2804003,2,2,0.0
2500.0,247,163,Centro Cívico,3,Curitiba,2945372923,1100.0,2,30,-25.4184627532959,-49.2653694152832,3,0,0.0
1600.0,120,120,Santa Quitéria,3,Curitiba,2948855939,400.0,2,NaN,-25.4595652,-49.311767,3,1,0.0
1750.0,107,62,Boa Vista,2,Curitiba,2936791932,450.0,1,9,-25.38901710510254,-49.23748779296875,2,1,317000.0
950.0,28,28,Centro,1,Curitiba,2927404859,369.0,0,NaN,-25.4308182,-49.2813044,1,0,0.0
2900.0,110,110,Vila Izabel,3,Curitiba,2945040511,1200.0,2,NaN,-25.4596174,-49.2894726,2,1,0.0
1400.0,120,120,Centro,2,Curitiba,2943756272,124.0,0,NaN,-25.429996490478516,-49.26411819458008,0,0,0.0
1200.0,82,68,Uberaba,2,Curitiba,2938109657,296.0,1,5,-25.488834381103516,-49.22597122192383,2,1,0.0
1200.0,126,110,Alto da XV,2,Curitiba,2948162541,290.0,1,NaN,-25.428020477294922,-49.255252838134766,3,0,0.0
4500.0,279,145,Ahú,1,Curitiba,2948759614,1600.0,3,NaN,-25.4086962,-49.2567873,3,3,1250000.0
1800.0,42,29,Mercês,1,Curitiba,2947354652,329.0,0,NaN,-25.426542,-49.285641999999996,1,1,0.0
650.0,51,45,Pinheirinho,1,Curitiba,2945129822,247.0,1,16,-25.511194229125977,-49.29810333251953,2,0,0.0
1450.0,107,74,Bacacheri,1,Curitiba,2948052587,410.0,1,NaN,-25.400993,-49.24652,2,0,0.0
700.0,54,39,Cabral,1,Curitiba,2929669451,375.0,1,25,-25.408876,-49.2529747,1,0,0.0
850.0,48,33,Centro,1,Curitiba,2942062186,435.0,0,10,-25.4350694,-49.2760811,1,0,0.0
950.0,55,55,Cidade Industrial,1,Curitiba,918469464,0.0,1,NaN,-25.435061,-49.350216,1,0,0.0
1400.0,58,40,Bigorrilho,1,Curitiba,2922027383,540.0,0,13,-25.433139,-49.300641600000006,1,0,0.0
1500.0,45,34,Centro,1,Curitiba,2948715561,297.0,0,NaN,-25.436494827270508,-49.26932907104492,1,1,0.0
10000.0,450,450,Ecoville,7,Curitiba,2946345204,1800.0,3,14,-25.43543815612793,-49.32915115356445,4,4,0.0
1040.0,50,50,Cidade Industrial,1,Curitiba,2944934955,0.0,0,NaN,-25.493075,-49.347907,2,0,0.0
550.0,61,53,Campo Comprido,1,Curitiba,2937996135,300.0,1,NaN,-25.4591433,-49.3252554,2,0,0.0
3650.0,98,98,Vila Izabel,3,Curitiba,2948373798,1200.0,2,NaN,-25.4577686,-49.294653,2,2,999000.0
1380.0,27,27,Centro,1,Curitiba,2945291316,418.0,1,NaN,-25.438190460205078,-49.27510452270508,1,0,250000.0
5500.0,260,163,Ecoville,4,Curitiba,2946310211,0.0,3,4,-25.4311114,-49.32268469999997,3,3,0.0
1600.0,26,26,Mercês,1,Curitiba,2948047094,270.0,0,2,-25.4266264,-49.28570479999996,1,0,1600.0
800.0,42,39,Centro Cívico,1,Curitiba,2925054412,400.0,0,21,-25.4117475,-49.2712229,1,0,0.0
12000.0,559,279,Mossunguê,4,Curitiba,2948871208,2414.0,4,5,-25.44889259338379,-49.31956100463867,3,3,0.0
1600.0,68,34,Centro,1,Curitiba,2948685066,410.0,1,NaN,-25.433326721191406,-49.2769660949707,1,0,0.0
1300.0,40,23,Centro,1,Curitiba,1000721595,330.0,0,4,-25.4381846,-49.275032099999976,1,0,1300.0
590.0,33,33,Sítio Cercado,1,Curitiba,2947160731,0.0,0,NaN,-25.5548466,-49.2640955,1,1,0.0
1999.0,140,70,Bacacheri,2,Curitiba,2948299511,740.0,2,NaN,-25.40099334716797,-49.24018859863281,2,1,0.0
1700.0,47,33,Centro,1,Curitiba,2945436655,345.0,1,NaN,-25.438331604003906,-49.275238037109375,1,0,375000.0
840.0,83,70,Centro,1,Curitiba,2948582134,750.0,0,NaN,-25.430687,-49.2666447,2,0,0.0
1000.0,55,46,Uberaba,1,Curitiba,2935034716,305.0,1,6,-25.490116,-49.222488,2,0,0.0
1000.0,69,69,Juvevê,1,Curitiba,2924042630,500.0,1,33,-25.411766052246094,-49.27121353149414,1,1,0.0
850.0,75,75,Barreirinha,1,Curitiba,2947615107,40.0,2,NaN,-25.3649994,-49.2615121,0,56,0.0
1850.0,50,38,Centro Cívico,1,Curitiba,2941521458,409.0,0,NaN,-25.423828125,-49.26980209350586,1,1,0.0
2300.0,250,161,Ecoville,4,Curitiba,2948585416,2200.0,2,NaN,-25.437822341918945,-49.3211555480957,4,1,0.0
860.0,33,33,Centro Cívico,1,Curitiba,2944942606,436.0,0,NaN,-25.4115332,-49.2705946,2,0,0.0
1690.0,109,65,Cabral,2,Curitiba,2948165512,330.0,1,NaN,-25.4020143,-49.2488589,2,1,0.0
850.0,45,34,Centro,1,Curitiba,2933492345,455.0,1,NaN,-25.427413940429688,-49.26787185668945,1,0,0.0
600.0,40,40,Cajuru,1,Curitiba,2945621134,25.0,0,29,-25.46670150756836,-49.212066650390625,1,0,0.0
1600.0,69,36,Centro,1,Curitiba,2935994880,360.0,1,5,-25.427486419677734,-49.280364990234375,1,0,0.0
1500.0,80,40,Centro,1,Curitiba,2948310310,600.0,1,NaN,-25.4347069,-49.2816126,1,0,0.0
1800.0,42,29,Mercês,1,Curitiba,2947354652,329.0,0,NaN,-25.426542,-49.285641999999996,1,1,0.0
2100.0,78,78,Capão Raso,2,Curitiba,2948903843,550.0,0,NaN,-25.4993381,-49.2971651,3,1,0.0
900.0,70,70,Bacacheri,1,Curitiba,2948169145,0.0,1,1,-25.405175,-49.23934350000002,2,0,0.0
1090.0,72,57,Tingui,1,Curitiba,2946358538,190.0,1,1,-25.3849866,-49.22322980000001,2,0,0.0
1150.0,48,48,Pinheirinho,1,Curitiba,2946528469,350.0,1,NaN,-25.5157602,-49.2880794,2,0,0.0
12000.0,477,279,Mossunguê,2,Curitiba,2948274586,2700.0,4,NaN,-25.4483705,-49.3199389,3,3,0.0
980.0,76,76,Centro Cívico,1,Curitiba,2923166041,390.0,0,NaN,-25.420385,-49.2696019,2,0,0.0
750.0,50,42,Cachoeira,1,Curitiba,2932749781,250.0,1,4,-25.3511625,-49.250922400000036,2,0,145000.0
2800.0,168,136,Água Verde,3,Curitiba,2932503936,880.0,2,NaN,-25.453304290771484,-49.29158020019531,3,1,0.0
720.0,40,40,Uberaba,1,Curitiba,2945622868,0.0,1,8,-25.4769807,-49.23161899999999,0,0,0.0
1150.0,130,130,Bacacheri,2,Curitiba,2929249597,0.0,1,1,-25.4037395,-49.244055,3,0,0.0
1120.0,36,36,Cajuru,1,Curitiba,2948503174,215.0,1,NaN,-25.4542063,-49.2219669,1,0,0.0
1300.0,200,150,Cajuru,1,Curitiba,2947893668,38.0,5,20,-25.4699436,-49.2074207,3,0,0.0
800.0,60,45,Parolin,1,Curitiba,2927984613,150.0,1,NaN,-25.4593497,-49.26113290000001,1,0,0.0
2500.0,120,54,Rebouças,1,Curitiba,2948581980,719.0,1,3,-25.4363803,-49.2624885,0,1,0.0
3500.0,353,353,Juvevê,4,Curitiba,2948233459,2247.0,3,23,-25.411623001098633,-49.25765609741211,4,2,1800000.0
800.0,60,60,Pilarzinho,0,Curitiba,2932187735,35.0,1,NaN,-25.396643,-49.2882746,0,28,0.0
1250.0,75,63,Lindóia,1,Curitiba,2947095955,390.0,1,19,-25.4779992,-49.28607740000001,2,0,250000.0
1500.0,101,101,Juvevê,1,Curitiba,2932511936,162.0,3,NaN,-25.4137957,-49.2580145,0,37,0.0
2950.0,212,159,Água Verde,5,Curitiba,2943816535,1640.0,2,NaN,-25.45039939880371,-49.29209899902344,3,2,795000.0
3400.0,255,169,Batel,4,Curitiba,2934683206,1046.0,2,NaN,-25.446819305419922,-49.29479217529297,4,2,0.0
1500.0,110,77,Juvevê,1,Curitiba,2948092498,650.0,1,NaN,-25.4222249,-49.2540521,2,1,0.0
400.0,23,23,Centro,1,Curitiba,2939876234,298.0,0,NaN,-25.4319984,-49.2613869,1,1,0.0
1150.0,59,106,Centro,1,Curitiba,2937568320,750.0,1,18,-25.4275868,-49.266144199999985,2,0,0.0
900.0,51,51,Santa Cândida,1,Curitiba,2941239219,360.0,1,6,-25.3790688,-49.227940399999966,2,0,0.0
1500.0,130,90,Centro Cívico,1,Curitiba,2932609706,400.0,2,NaN,-25.418161392211914,-49.27125549316406,3,1,0.0
7590.0,803,803,Juvevê,7,Curitiba,2944933749,1000.0,4,NaN,-25.4146357,-49.2538517,4,3,0.0
910.0,102,80,Vila Izabel,2,Curitiba,2947848395,600.0,1,30,-25.465813,-49.2923581,3,0,0.0
1500.0,129,130,Cabral,1,Curitiba,2939780536,750.0,1,22,-25.4063778,-49.25102770000001,3,0,0.0
550.0,53,48,Tatuquara,1,Curitiba,2945621211,295.0,1,NaN,-25.566797256469727,-49.3166389465332,2,0,0.0
1000.0,85,67,Jardim Botânico,2,Curitiba,2947773070,652.0,1,NaN,-25.44019317626953,-49.240333557128906,2,0,0.0
1553.0,46,46,Ecoville,1,Curitiba,2948921919,330.0,0,NaN,-25.443111419677734,-49.35923385620117,2,0,0.0
700.0,35,35,Hauer,1,Curitiba,2946017196,100.0,1,NaN,-25.47872543334961,-49.252506256103516,1,0,0.0
7000.0,421,421,Batel,3,Curitiba,2944938148,1700.0,3,NaN,-25.4451362,-49.289538,4,2,0.0
1100.0,66,31,Bigorrilho,1,Curitiba,2930443950,250.0,1,6,-25.4324581,-49.295712500000036,1,0,0.0
950.0,54,54,Centro,1,Curitiba,2942435237,292.0,0,NaN,-25.4355956,-49.2714053,2,0,0.0
1200.0,67,67,Centro,1,Curitiba,2948599327,80.0,0,NaN,-25.4445174,-49.27327600000001,2,0,0.0
600.0,25,25,Santo Inácio,1,Curitiba,2944923748,150.0,2,NaN,-25.4289602,-49.3377458,1,0,0.0
3200.0,262,143,Mercês,4,Curitiba,1000667113,720.0,2,6,-25.4225154,-49.2854527,3,1,0.0
700.0,54,39,Cabral,1,Curitiba,2929669451,375.0,1,25,-25.408876,-49.2529747,1,0,0.0
1200.0,50,45,Bairro Alto,1,Curitiba,2948830373,150.0,1,NaN,-25.409175872802734,-49.21113967895508,2,0,0.0
1396.0,45,45,Uberaba,1,Curitiba,2946442231,20.0,1,NaN,-25.4700617,-49.2456901,2,0,0.0
1800.0,172,110,Vila Izabel,2,Curitiba,2947911035,790.0,1,NaN,-25.4532481,-49.2958214,3,1,0.0
1200.0,113,72,Água Verde,2,Curitiba,2948224451,420.0,1,NaN,-25.4549603,-49.2857161,3,1,0.0
2500.0,64,64,Santo Inácio,2,Curitiba,2947819783,432.0,2,NaN,-25.423870086669922,-49.325103759765625,3,1,0.0
2300.0,104,63,Água Verde,1,Curitiba,2948585639,430.0,1,28,-25.4598887,-49.29050419999999,2,0,0.0
550.0,35,35,Centro,1,Curitiba,2942577606,45.0,0,20,16.0,22.0,1,0,0.0
1400.0,50,50,Cidade Industrial,1,Curitiba,2944930564,0.0,1,NaN,-25.4368956,-49.3471849,2,0,0.0
2800.0,114,66,Cristo Rei,2,Curitiba,2925568263,360.0,1,5,-25.436399459838867,-49.24109649658203,2,1,0.0
1100.0,73,73,Pinheirinho,1,Curitiba,2932543250,304.0,1,8,-25.51547622680664,-49.28877258300781,3,1,0.0
1100.0,39,30,Água Verde,1,Curitiba,2948830265,299.0,1,NaN,-25.462244033813477,-49.283329010009766,1,0,0.0
1900.0,45,28,Centro,1,Curitiba,2948300354,372.0,1,5,-25.436595916748047,-49.26179122924805,1,0,350000.0
2500.0,177,136,Água Verde,3,Curitiba,2940661232,842.0,2,12,-25.45327377319336,-49.29070281982422,3,1,800000.0
1250.0,42,42,Centro,1,Curitiba,2926186232,512.0,0,NaN,-25.4272755,-49.2633199,1,0,0.0
1600.0,87,50,São Francisco,1,Curitiba,2948682599,260.0,1,39,-25.42251205444336,-49.2767219543457,2,0,0.0
930.0,37,37,Rebouças,0,Curitiba,2926695679,327.0,0,4,-25.4418995,-49.2728874,0,1,0.0
2700.0,129,68,Rebouças,1,Curitiba,2948818758,700.0,1,NaN,-25.4363803,-49.2624885,2,1,0.0
1400.0,120,120,Centro,2,Curitiba,2943756272,124.0,0,NaN,-25.429996490478516,-49.26411819458008,0,0,0.0
1450.0,136,94,Portão,3,Curitiba,2939788039,743.0,1,21,-25.467796325683594,-49.29097366333008,3,1,0.0
2400.0,145,88,Água Verde,2,Curitiba,2926384960,450.0,2,10,-25.455686569213867,-49.28643798828125,3,1,0.0
1150.0,132,95,Vila Izabel,2,Curitiba,2939670687,650.0,1,40,-25.465478897094727,-49.298667907714844,3,0,0.0
930.0,36,36,Rebouças,0,Curitiba,2929084994,324.0,0,4,-25.4418995,-49.2728874,0,1,0.0
3000.0,207,207,Cabral,1,Curitiba,2948257689,1470.0,0,NaN,-25.400802612304688,-49.25673294067383,4,2,0.0
4550.0,251,132,Ecoville,4,Curitiba,2945650914,990.0,2,5,-25.440488815307617,-49.34649658203125,3,1,0.0
610.0,49,49,Sítio Cercado,1,Curitiba,2946355831,290.0,1,NaN,-25.5473264,-49.2614739,2,0,0.0
6000.0,112,90,Batel,1,Curitiba,2948675588,990.0,1,NaN,-25.4423482,-49.2878702,1,1,0.0
1200.0,84,57,São Francisco,1,Curitiba,1001053964,261.0,1,23,-25.4259362,-49.2713482,1,0,0.0
3600.0,337,307,Batel,2,Curitiba,2948738590,1600.0,2,NaN,-25.4429979,-49.2781457,4,2,0.0
900.0,90,75,Fazendinha,1,Curitiba,2947547341,360.0,1,20,-25.494388580322266,-49.33598709106445,2,0,0.0
1650.0,130,104,Cabral,3,Curitiba,2948596153,1150.0,1,15,-25.4086698,-49.2535307,3,1,0.0
1800.0,144,80,Boa Vista,1,Curitiba,2948591055,700.0,2,12,-25.3972984,-49.2462528,3,1,0.0
5000.0,208,176,Bigorrilho,1,Curitiba,2948567159,1071.0,2,NaN,-25.4306403,-49.2967535,3,3,0.0
6500.0,190,190,Centro,4,Curitiba,2947643182,900.0,2,NaN,-25.428712844848633,-49.28623962402344,3,2,0.0
2000.0,160,110,Batel,3,Curitiba,2947427052,780.0,1,NaN,-25.4419722,-49.2802858,3,1,0.0
